PID,,,PPID,,,Threads,,,Handles,,,Session,,,Status,,
Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation,Mean,Variance,Standard Deviation
1233.619048,745787.3635,863.5898121,643.1428571,359436.9059,599.5305713,12.52380952,192.4018583,13.87089969,289.7380952,74862.34437,273.6098397,0.19047619,0.255516841,0.505486737,0,0,0
1232.857143,743248.0279,862.1183375,643.1428571,359436.9059,599.5305713,12.64285714,193.8449477,13.92282111,289.8095238,75028.45064,273.9132173,0.19047619,0.255516841,0.505486737,0,0,0
1207.428571,686469.1289,828.5343257,643.1428571,359436.9059,599.5305713,12.66666667,193.5934959,13.91378798,290.4047619,74956.53949,273.7819196,0.19047619,0.255516841,0.505486737,0,0,0
1172.666667,696728.1301,834.7024201,643.1428571,359436.9059,599.5305713,12.5952381,199.2711963,14.116345,291.1904762,74918.7921,273.7129739,0.19047619,0.255516841,0.505486737,0,0,0
1224.761905,719279.0151,848.1031866,643.1428571,359436.9059,599.5305713,13.04761905,205.7537747,14.34411986,295.2142857,77970.56272,279.2320947,0.19047619,0.255516841,0.505486737,0,0,0
1200.761905,666109.0639,816.1550489,692.3809524,443014.0952,665.5930403,12.80952381,203.767712,14.27472283,292.2142857,78917.73345,280.9230027,0.19047619,0.255516841,0.505486737,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,12.51219512,201.1560976,14.18295095,296.4634146,77581.60488,278.5347463,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,12.36585366,193.3878049,13.90639439,296.2195122,77358.57561,278.1340965,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,13.53658537,206.354878,14.36505754,301.7073171,79303.5622,281.6088816,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,13.48780488,213.4560976,14.61013681,302.3414634,81243.83049,285.033034,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,12.70731707,193.6621951,13.91625651,298.0731707,76328.26951,276.2757129,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,13.48780488,218.8060976,14.79209578,303.902439,81396.49024,285.3007014,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,12.97560976,196.0743902,14.00265654,301.6829268,77850.22195,279.0165263,0.195121951,0.26097561,0.51085772,0,0,0
1184.195122,670946.361,819.1131552,646.0487805,361675.2976,601.3944609,12.80487805,196.3609756,14.01288606,303.6341463,77445.8378,278.290923,0.195121951,0.26097561,0.51085772,0,0,0
1335.727273,736920.8541,858.4409439,615.3636364,252706.1903,502.6989062,13.52272727,216.2552854,14.70562088,272.4090909,60162.29387,245.2800315,0.181818182,0.245243129,0.495220283,0,0,0
1326.976744,751017.2137,866.6124934,611.7209302,258125.2536,508.0602854,13,206.8095238,14.38087354,283.4651163,75389.25471,274.5710376,0.186046512,0.250276855,0.500276778,0,0,0
1327.636364,733570.8414,856.4875022,608.3636364,252618.2833,502.6114636,12.38636364,193.6844609,13.91705647,274.3409091,70769.53224,266.0254353,0.181818182,0.245243129,0.495220283,0,0,0
1326.976744,751017.2137,866.6124934,611.7209302,258125.2536,508.0602854,12.51162791,192.0653378,13.85876393,278.2093023,69039.45515,262.7536016,0.186046512,0.250276855,0.500276778,0,0,0
1316.837209,720868.9967,849.0400442,615.8139535,258479.2027,508.4084998,12.46511628,193.4928018,13.91016901,275.9534884,70360.42636,265.2553984,0.186046512,0.250276855,0.500276778,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.76190476,186.6736353,13.66285605,283.0238095,69888.95064,264.3651842,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.97619048,193.3408827,13.90470721,286.8095238,69535.96283,263.6967251,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.78571429,183.587108,13.54943202,286.5,69504.7439,263.6375237,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.61904762,187.0220674,13.67560117,287.3095238,69700.90186,264.0092837,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.57142857,186.543554,13.65809482,288.7857143,69400.51394,263.4397729,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.78571429,191.1480836,13.8256314,289.3809524,70250.82695,265.0487256,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.61904762,183.1684088,13.5339724,289.8571429,69996.75958,264.5690072,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.64285714,186.7229965,13.66466233,290.1190476,69663.1806,263.9378347,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,14.14285714,233.1498258,15.26924444,296.8333333,76170.67886,275.9903601,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.85714286,206.466899,14.36895608,292.8571429,71359.83275,267.1326127,0.19047619,0.255516841,0.505486737,0,0,0
1289.714286,704680.6969,839.4526174,671.4285714,391047.4704,625.337885,12.85714286,212.466899,14.57624434,287.6666667,69973.00813,264.5241163,0.19047619,0.255516841,0.505486737,0,0,0
1309.860465,705354.9324,839.8541138,723.9069767,500158.0864,707.2185563,12.39534884,223.0066445,14.933407,280.2325581,70930.27796,266.3273887,0.186046512,0.250276855,0.500276778,0,0,0
1339.181818,726122.1057,852.1279867,724.3636364,488535.6786,698.9532736,12.54545455,209.5095137,14.47444347,273.9545455,70131.2537,264.8230611,0.181818182,0.245243129,0.495220283,0,0,0
1296.190476,719528.5482,848.2502863,671.4285714,391047.4704,625.337885,12.83333333,191.5569106,13.84040861,287.7619048,69948.03949,264.4769167,0.19047619,0.255516841,0.505486737,0,0,0
1296.190476,719528.5482,848.2502863,671.4285714,391047.4704,625.337885,15.16666667,252.5325203,15.89127183,296.7142857,77795.03833,278.9176192,0.19047619,0.255516841,0.505486737,0,0,0
1296.190476,719528.5482,848.2502863,671.4285714,391047.4704,625.337885,12.76190476,217.0150987,14.73143234,289.047619,73121.31475,270.4095315,0.19047619,0.255516841,0.505486737,0,0,0
1296.190476,719528.5482,848.2502863,671.4285714,391047.4704,625.337885,12.92857143,217.0923345,14.73405357,289.2142857,71986.56272,268.3031172,0.19047619,0.255516841,0.505486737,0,0,0
1339.609756,791000.6439,889.3821698,673.9512195,400549.6976,632.8899569,13.6097561,201.3939024,14.19133195,256.7560976,33483.13902,182.9839857,0.195121951,0.26097561,0.51085772,0,0,0
1288,733424.8,856.4022419,673.9512195,400549.6976,632.8899569,12.09756098,179.9902439,13.41604427,252.7804878,30860.07561,175.6703606,0.195121951,0.26097561,0.51085772,0,0,0
1343.217391,752171.1072,867.2779873,667.7391304,372555.6638,610.3733806,11.84782609,191.4652174,13.8370957,228.173913,34574.36908,185.9418433,0.173913043,0.235748792,0.485539692,0,0,0
1392.32,796274.8343,892.3423302,709.04,447368.3657,668.8560127,10.3,176.9081633,13.30068281,214.1,32886.66327,181.3468038,0.16,0.21877551,0.467734444,0,0,0
1292.97561,747291.8244,864.4604238,620.6829268,270745.522,520.3321266,12.7804878,207.2256098,14.39533292,262.2926829,34377.8622,185.4126808,0.195121951,0.26097561,0.51085772,0,0,0
1292.97561,747291.8244,864.4604238,620.6829268,270745.522,520.3321266,13.53658537,222.854878,14.92832469,269.4878049,38180.6561,195.3987106,0.195121951,0.26097561,0.51085772,0,0,0
1292.97561,747291.8244,864.4604238,620.6829268,270745.522,520.3321266,12.43902439,209.802439,14.48455864,264.6097561,35753.3439,189.0855465,0.195121951,0.26097561,0.51085772,0,0,0
1310.095238,741374.6249,861.0311405,624.952381,264907.5587,514.6917122,12.23809524,204.8687573,14.31323713,260.5952381,36110.44193,190.0274768,0.19047619,0.255516841,0.505486737,0,0,0
1310.095238,741374.6249,861.0311405,624.952381,264907.5587,514.6917122,13.16666667,225.898374,15.02991597,266.6190476,38842.1928,197.0842277,0.19047619,0.255516841,0.505486737,0,0,0
1310.095238,741374.6249,861.0311405,624.952381,264907.5587,514.6917122,12.54761905,217.5220674,14.74862934,264.2619048,38035.07607,195.0258344,0.19047619,0.255516841,0.505486737,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.63829787,193.8880666,13.92436952,284.3191489,64889.43941,254.7340562,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.4893617,195.6466235,13.98737372,284.3617021,65007.36633,254.9654218,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.74468085,193.2377428,13.90099791,284.7234043,64845.81314,254.6484108,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.40425532,191.9851989,13.85587236,284.3617021,65097.27937,255.1416849,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.61702128,190.4588344,13.80068239,285.0212766,64469.93432,253.9093033,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.63829787,193.7576318,13.91968505,285.0638298,64526.49584,254.0206603,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.57446809,193.46716,13.90924729,284.4255319,64400.29325,253.7721286,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,13.06382979,211.0175763,14.52644404,284.2340426,66204.35708,257.3020736,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,13.34042553,217.6207216,14.75197348,289.8723404,68593.63552,261.9038669,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.65957447,203.4902868,14.26500217,286.9574468,65963.43293,256.8334732,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.70212766,199.4745606,14.12354632,286.3191489,65524.35245,255.9772499,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.65957447,198.2294172,14.0793969,287.5531915,66115.12211,257.1286101,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.63829787,196.7576318,14.02703218,285.7659574,65133.96577,255.2135689,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.36170213,201.453284,14.19342397,285.4255319,65119.29325,255.1848217,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.63829787,199.8011101,14.13510205,286.3191489,65722.56984,256.3641353,0.276595745,0.291396855,0.53981187,0,0,0
1331.75,723629.2128,850.6639835,839.5,688170.6383,829.5605091,12.625,196.962766,14.03434238,283.7916667,65145.06206,255.2353072,0.270833333,0.28679078,0.535528505,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.57446809,200.9019426,14.17398824,287.7021277,65872.17021,256.6557426,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.78723404,207.5189639,14.40551852,288.6595745,66844.6642,258.5433507,0.276595745,0.291396855,0.53981187,0,0,0
1322.893617,735513.5319,857.6208556,833.6170213,701433.5023,837.5162699,12.4893617,201.5161887,14.19563978,287.212766,65997.77983,256.9003305,0.276595745,0.291396855,0.53981187,0,0,0
1311.826087,745973.3024,863.69746,835.0434783,716923.1536,846.7131472,12.5,193.2333333,13.9008393,290.2391304,63743.6971,252.4751416,0.260869565,0.285990338,0.534780645,0,0,0
1311.826087,745973.3024,863.69746,835.0434783,716923.1536,846.7131472,12.58695652,193.1811594,13.89896253,291.0434783,64729.95362,254.4208199,0.260869565,0.285990338,0.534780645,0,0,0
1311.826087,745973.3024,863.69746,835.0434783,716923.1536,846.7131472,12.89130435,199.3434783,14.118905,292.7608696,66484.98599,257.8468266,0.260869565,0.285990338,0.534780645,0,0,0
1325.191489,738152.2886,859.157895,833.6170213,701433.5023,837.5162699,12.59574468,196.5938945,14.02119448,288.8510638,66633.9556,258.1355373,0.276595745,0.291396855,0.53981187,0,0,0
1311.826087,745973.3024,863.69746,835.0434783,716923.1536,846.7131472,12.86956522,201.0492754,14.17918458,293.6521739,67441.92077,259.6958236,0.260869565,0.285990338,0.534780645,0,0,0
1350.583333,759730.7163,871.6253302,839.5,688170.6383,829.5605091,12.45833333,190.5088652,13.80249489,282.6666667,63642.95035,252.2755445,0.270833333,0.28679078,0.535528505,0,0,0
1350.583333,759730.7163,871.6253302,839.5,688170.6383,829.5605091,12.58333333,194.2907801,13.93882277,285.2083333,64260.25355,253.4960622,0.270833333,0.28679078,0.535528505,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.80851064,201.4625347,14.19374985,288.2553191,65613.19426,256.1507257,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.44680851,198.1221092,14.07558557,287.2978723,65330.25717,255.5978427,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.57446809,196.4236818,14.01512332,286.893617,64829.01018,254.6154162,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.65957447,194.4468085,13.94441854,287.0212766,64589.80389,254.1452417,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.57446809,199.5106383,14.12482348,287.1914894,65023.24514,254.9965591,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.5106383,195.9944496,13.99980177,286.5531915,64520.20907,254.0082854,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.36170213,196.3228492,14.01152558,286.2978723,64634.95282,254.2340513,0.276595745,0.291396855,0.53981187,0,0,0
1325.083333,718991.4823,847.9336544,839.5,688170.6383,829.5605091,12.64583333,193.722961,13.9184396,285.5416667,65296.55142,255.531899,0.270833333,0.28679078,0.535528505,0,0,0
1349.583333,756957.0993,870.0328151,839.5,688170.6383,829.5605091,12.58333333,196.7588652,14.02707615,286.3125,65311.58112,255.561306,0.270833333,0.28679078,0.535528505,0,0,0
1325.083333,718991.4823,847.9336544,839.5,688170.6383,829.5605091,12.6875,197.3683511,14.04878468,287.1875,66963.47473,258.7730178,0.270833333,0.28679078,0.535528505,0,0,0
1325.083333,718991.4823,847.9336544,839.5,688170.6383,829.5605091,12.6875,197.3683511,14.04878468,287.1875,66963.47473,258.7730178,0.270833333,0.28679078,0.535528505,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.70212766,199.7789084,14.13431669,289.0425532,66161.43293,257.2186481,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.72340426,196.3783534,14.01350611,286.9787234,64595.58649,254.156618,0.276595745,0.291396855,0.53981187,0,0,0
1321.191489,733878.8973,856.6673201,833.6170213,701433.5023,837.5162699,12.70212766,195.9962997,13.99986785,287.5106383,64741.64662,254.4437986,0.276595745,0.291396855,0.53981187,0,0,0
1328.734694,707025.7823,840.8482517,815.5918367,680217.4966,824.7529913,13.32653061,225.5161565,15.01719536,282.2244898,70065.55272,264.6989851,0.265306122,0.282312925,0.531331276,0,0,0
1447.84,945419.729,972.3269661,883.12,794399.5363,891.2909381,12.56,204.6187755,14.30450193,278.36,67574.68408,259.951311,0.26,0.277959184,0.527218345,0,0,0
1431.2,890661.2245,943.7484964,883.12,794399.5363,891.2909381,12.44,191.7208163,13.84632862,278.38,65184.93429,255.313404,0.26,0.277959184,0.527218345,0,0,0
1455.04,977695.7127,988.7849679,883.12,794399.5363,891.2909381,12.28,192.9812245,13.89176823,281.84,66182.09633,257.258812,0.26,0.277959184,0.527218345,0,0,0
1451.36,960551.4188,980.0772514,883.12,794399.5363,891.2909381,12.28,195.9608163,13.99860051,283.08,65810.03429,256.5346649,0.26,0.277959184,0.527218345,0,0,0
1457.12,987985.0057,993.9743486,883.12,794399.5363,891.2909381,12.14,200.6534694,14.16522041,282.66,66091.98408,257.083613,0.26,0.277959184,0.527218345,0,0,0
1446.88,941507.9445,970.3133228,883.12,794399.5363,891.2909381,12.02,203.9383673,14.28069912,281.3,66006.33673,256.9169841,0.26,0.277959184,0.527218345,0,0,0
1433.76,897283.3698,947.2504261,883.12,794399.5363,891.2909381,12.04,203.7126531,14.27279416,281.26,65747.91061,256.4135539,0.26,0.277959184,0.527218345,0,0,0
1383.6,886911.5102,941.7597943,883.12,794399.5363,891.2909381,11.9,203.2346939,14.25604061,282.14,66305.91878,257.4993568,0.26,0.277959184,0.527218345,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,12,212.375,14.57309164,285.1020408,66675.34354,258.2156919,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,11.7755102,209.9693878,14.49032048,284.5510204,66775.33588,258.4092411,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,11.83673469,208.0561224,14.42415067,284.1836735,66762.36139,258.3841353,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,11.81632653,202.5697279,14.23269925,284.2244898,66948.59439,258.7442645,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,11.83673469,206.3894558,14.36626102,284.3469388,66853.98129,258.5613685,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,12.36734694,200.6955782,14.16670668,283.6122449,66955.65901,258.7579158,0.265306122,0.282312925,0.531331276,0,0,0
1406.612245,878359.034,937.208106,878.3673469,809796.6122,899.8869997,12.18367347,191.4863946,13.83786091,283.6734694,65804.72449,256.5243156,0.265306122,0.282312925,0.531331276,0,0,0
1445.12,934575.6996,966.7345549,883.12,794399.5363,891.2909381,12.18,186.4363265,13.65416883,280.28,65996.85878,256.8985379,0.26,0.277959184,0.527218345,0,0,0
1431.183673,964600.6531,982.1408519,891.6734694,807215.2245,898.4515705,12.30612245,193.5501701,13.91223095,281.5306122,65856.54592,256.6253026,0.265306122,0.282312925,0.531331276,0,0,0
1312.977778,744150.6586,862.6416745,847.7333333,728404.6545,853.4662586,12.64444444,195.4616162,13.98075878,282.0222222,44755.65859,211.5553322,0.288888889,0.301010101,0.548643874,0,0,0
1342.893617,790874.9232,889.3114883,882.9787234,778669.543,882.4225422,11.74468085,186.759482,13.66599729,280.0638298,53839.14801,232.0326443,0.29787234,0.300647549,0.548313367,0,0,0
1342.893617,790874.9232,889.3114883,882.9787234,778669.543,882.4225422,12,188.0434783,13.7128946,280.7659574,54237.66142,232.8898053,0.29787234,0.300647549,0.548313367,0,0,0
1342.893617,790874.9232,889.3114883,882.9787234,778669.543,882.4225422,11.78723404,185.7363552,13.62851258,279.7446809,53871.28122,232.1018768,0.29787234,0.300647549,0.548313367,0,0,0
1342.893617,790874.9232,889.3114883,882.9787234,778669.543,882.4225422,11.76595745,188.7049029,13.73699031,279.7659574,53790.57447,231.927951,0.29787234,0.300647549,0.548313367,0,0,0
1074.536585,516521.4049,718.694236,526.6341463,121512.4878,348.5864137,12.75609756,190.8390244,13.81444984,282.6097561,45746.8939,213.8852354,0.219512195,0.275609756,0.524985482,0,0,0
1074.536585,516521.4049,718.694236,526.6341463,121512.4878,348.5864137,12.73170732,198.5512195,14.0908204,281.2682927,45228.05122,212.6688769,0.219512195,0.275609756,0.524985482,0,0,0
1103.512195,552219.3561,743.1146319,526.6341463,121512.4878,348.5864137,12.97560976,197.5743902,14.05611576,281.9756098,44451.12439,210.834353,0.219512195,0.275609756,0.524985482,0,0,0
1103.512195,552219.3561,743.1146319,526.6341463,121512.4878,348.5864137,12.73170732,199.0012195,14.1067792,281.4634146,44051.05488,209.8834316,0.219512195,0.275609756,0.524985482,0,0,0
1103.512195,552219.3561,743.1146319,526.6341463,121512.4878,348.5864137,12.73170732,200.5012195,14.15984532,281.0731707,43878.56951,209.4721211,0.219512195,0.275609756,0.524985482,0,0,0
1103.512195,552219.3561,743.1146319,526.6341463,121512.4878,348.5864137,12.73170732,200.0512195,14.14394639,280.2195122,43960.92561,209.668609,0.219512195,0.275609756,0.524985482,0,0,0
1109.1,597897.8359,773.2385375,528.2,124525.0872,352.8811233,13.2,203.7538462,14.27423715,283.85,45464.38718,213.223796,0.225,0.281410256,0.530481156,0,0,0
1109.1,597897.8359,773.2385375,528.2,124525.0872,352.8811233,12.95,207.2282051,14.39542306,282.55,45148.71538,212.4822708,0.225,0.281410256,0.530481156,0,0,0
1109.1,597897.8359,773.2385375,528.2,124525.0872,352.8811233,12.9,204.1435897,14.28788262,281.075,44693.40449,211.4081467,0.225,0.281410256,0.530481156,0,0,0
1074.3,529918.2667,727.9548521,528.2,124525.0872,352.8811233,13.2,208.6769231,14.44565412,284.1,45534.65641,213.3885105,0.225,0.281410256,0.530481156,0,0,0
1074.3,529918.2667,727.9548521,528.2,124525.0872,352.8811233,13.025,208.9480769,14.45503639,283.15,45102.9,212.3744335,0.225,0.281410256,0.530481156,0,0,0
1074.3,529918.2667,727.9548521,528.2,124525.0872,352.8811233,12.85,207.925641,14.41962694,282.125,44686.88141,211.3927184,0.225,0.281410256,0.530481156,0,0,0
1074.3,529918.2667,727.9548521,528.2,124525.0872,352.8811233,12.8,206.8820513,14.38339498,281.5,44730.97436,211.4969843,0.225,0.281410256,0.530481156,0,0,0
1108.682927,571319.922,755.8570777,526.6341463,121512.4878,348.5864137,14.07317073,251.4695122,15.85779027,284.4146341,50318.14878,224.317072,0.219512195,0.275609756,0.524985482,0,0,0
1108.682927,571319.922,755.8570777,526.6341463,121512.4878,348.5864137,12.97560976,223.4243902,14.94738741,282.5853659,47017.49878,216.8351881,0.219512195,0.275609756,0.524985482,0,0,0
1108.682927,571319.922,755.8570777,526.6341463,121512.4878,348.5864137,12.87804878,225.4597561,15.01531738,280.0731707,45734.11951,213.8553705,0.219512195,0.275609756,0.524985482,0,0,0
1108.682927,571319.922,755.8570777,526.6341463,121512.4878,348.5864137,12.87804878,219.2597561,14.80742233,280.1219512,45506.75976,213.3231346,0.219512195,0.275609756,0.524985482,0,0,0
1100.878049,550212.4098,741.7630415,526.6341463,121512.4878,348.5864137,12.7804878,217.8256098,14.75891628,281.3170732,46078.87195,214.6598983,0.219512195,0.275609756,0.524985482,0,0,0
1100.878049,550212.4098,741.7630415,526.6341463,121512.4878,348.5864137,13.90243902,238.6902439,15.44960336,287.804878,49956.41098,223.5093085,0.219512195,0.275609756,0.524985482,0,0,0
1100.878049,550212.4098,741.7630415,526.6341463,121512.4878,348.5864137,13,217.25,14.73940297,282.7804878,45972.52561,214.4120463,0.219512195,0.275609756,0.524985482,0,0,0
1100.878049,550212.4098,741.7630415,526.6341463,121512.4878,348.5864137,12.90243902,214.2402439,14.6369479,281.7804878,45583.87561,213.503807,0.219512195,0.275609756,0.524985482,0,0,0
1078.146341,517196.878,719.1640133,526.6341463,121512.4878,348.5864137,12.97560976,219.4743902,14.81466808,283.4634146,47207.35488,217.2725359,0.219512195,0.275609756,0.524985482,0,0,0
1066.857143,509935.0523,714.0973689,525.1428571,118642.1742,344.4447332,12.80952381,213.0847851,14.59742392,278.8571429,47213.73519,217.2872182,0.214285714,0.270034843,0.519648769,0,0,0
1078.146341,517196.878,719.1640133,526.6341463,121512.4878,348.5864137,13.04878049,219.497561,14.81545008,283.9268293,46855.11951,216.4604341,0.219512195,0.275609756,0.524985482,0,0,0
1078.146341,517196.878,719.1640133,526.6341463,121512.4878,348.5864137,12.73170732,202.4012195,14.22677825,282.5365854,45245.85488,212.7107305,0.219512195,0.275609756,0.524985482,0,0,0
1109.268293,561891.5512,749.5942577,526.6341463,121512.4878,348.5864137,13.80487805,219.7609756,14.82433727,288.3170732,50065.72195,223.7537082,0.219512195,0.275609756,0.524985482,0,0,0
1109.268293,561891.5512,749.5942577,526.6341463,121512.4878,348.5864137,13.63414634,223.0378049,14.93445027,288.9756098,50959.17439,225.7413883,0.219512195,0.275609756,0.524985482,0,0,0
1109.268293,561891.5512,749.5942577,526.6341463,121512.4878,348.5864137,13,209.9,14.48792601,284.804878,47652.81098,218.2952381,0.219512195,0.275609756,0.524985482,0,0,0
1109.268293,561891.5512,749.5942577,526.6341463,121512.4878,348.5864137,12.7804878,202.6756098,14.23641843,282.7317073,46009.20122,214.4975553,0.219512195,0.275609756,0.524985482,0,0,0
1109.268293,561891.5512,749.5942577,526.6341463,121512.4878,348.5864137,12.82926829,202.295122,14.22304897,282.4878049,45881.4061,214.199454,0.219512195,0.275609756,0.524985482,0,0,0
1121.756098,576752.039,759.441926,526.6341463,121512.4878,348.5864137,12.90243902,201.3402439,14.18944128,284.5609756,46638.85244,215.9603029,0.219512195,0.275609756,0.524985482,0,0,0
1121.756098,576752.039,759.441926,526.6341463,121512.4878,348.5864137,12.85365854,205.4280488,14.33276138,284.4878049,46612.1561,215.8984856,0.219512195,0.275609756,0.524985482,0,0,0
1121.756098,576752.039,759.441926,526.6341463,121512.4878,348.5864137,12.75609756,198.9890244,14.10634695,283.4390244,46138.00244,214.7975848,0.219512195,0.275609756,0.524985482,0,0,0
1089.4,547516.3487,739.9434767,528.2,124525.0872,352.8811233,13,202.5128205,14.23069993,286.425,46823.89167,216.3882891,0.225,0.281410256,0.530481156,0,0,0
1108.6,596235.1179,772.162624,528.2,124525.0872,352.8811233,13.175,204.3532051,14.29521616,289.3,48346.62564,219.8786612,0.225,0.281410256,0.530481156,0,0,0
1108.6,596235.1179,772.162624,528.2,124525.0872,352.8811233,13.1,207.7333333,14.41295713,288.775,47584.12756,218.1378637,0.225,0.281410256,0.530481156,0,0,0
1108.6,596235.1179,772.162624,528.2,124525.0872,352.8811233,13.1,204.6564103,14.30581736,288.225,47392.12756,217.6973302,0.225,0.281410256,0.530481156,0,0,0
1108.6,596235.1179,772.162624,528.2,124525.0872,352.8811233,13.05,203.8435897,14.27738035,288,47010.92308,216.8200246,0.225,0.281410256,0.530481156,0,0,0
1088.7,546297.3436,739.1193027,528.2,124525.0872,352.8811233,13.025,202.7429487,14.23878326,289.475,47479.48654,217.897881,0.225,0.281410256,0.530481156,0,0,0
